"2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Looking for request mappings in application context: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@5cc48065: startup date [Tue Oct 03 14:56:25 KRAT 2017]; root of context hierarchy
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 4 request handler methods found on class ru.danileyko.controller.DataController: {public java.lang.String ru.danileyko.controller.DataController.getStatus()={[/sshtest]}, public java.lang.String ru.danileyko.controller.DataController.getUser()={[/user]}, public java.util.List ru.danileyko.controller.DataController.getPortStatus()={[/portstatus]}, public java.util.List ru.danileyko.controller.DataController.getDevices()={[/alldev]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/sshtest]}" onto public java.lang.String ru.danileyko.controller.DataController.getStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user]}" onto public java.lang.String ru.danileyko.controller.DataController.getUser()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/portstatus]}" onto public java.util.List<ru.danileyko.reports.ReportStatusOfPort> ru.danileyko.controller.DataController.getPortStatus()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/alldev]}" onto public java.util.List<ru.danileyko.model.Device> ru.danileyko.controller.DataController.getDevices()
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 2 request handler methods found on class org.springframework.boot.autoconfigure.web.BasicErrorController: {public org.springframework.http.ResponseEntity org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)={[/error]}, public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)={[/error],produces=[text/html]}}
""2017-10-03 14:56:33 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@f046f46]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : status
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : updatetime
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vlan
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.ClientStatus)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.ClientStatus, querySpaceUid=<gen:0>, path=ru.danileyko.model.ClientStatus)
          - EntityAttributeFetchImpl(entity=ru.danileyko.model.MacCustomer, querySpaceUid=<gen:1>, path=ru.danileyko.model.ClientStatus.macCustomer)
          - EntityAttributeFetchImpl(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.ClientStatus.port)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.ClientStatus)
          - SQL table alias mapping - clientstat0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.ClientStatus [OPTIMISTIC]: select clientstat0_.id as id1_0_0_, clientstat0_.device_ip as device_ip2_0_0_, clientstat0_.ifname as ifname3_0_0_, clientstat0_.clientip as clientip4_0_0_, clientstat0_.mac as mac5_0_0_, clientstat0_.status as status6_0_0_, clientstat0_.updatetime as updatetime7_0_0_, clientstat0_.vendor as vendor8_0_0_, clientstat0_.vlan as vlan9_0_0_ from hclientstatus clientstat0_ where clientstat0_.id=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@711f51fc]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : devIp
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ifName
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ip
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : mac
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : macCustomer
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5577ef89]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : port
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@79a5c43e]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : status
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : updatetime
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vlan
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.ClientStatus)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.ClientStatus, querySpaceUid=<gen:0>, path=ru.danileyko.model.ClientStatus)
          - EntityAttributeFetchImpl(entity=ru.danileyko.model.MacCustomer, querySpaceUid=<gen:1>, path=ru.danileyko.model.ClientStatus.macCustomer)
          - EntityAttributeFetchImpl(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.ClientStatus.port)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.ClientStatus)
          - SQL table alias mapping - clientstat0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.ClientStatus [OPTIMISTIC_FORCE_INCREMENT]: select clientstat0_.id as id1_0_0_, clientstat0_.device_ip as device_ip2_0_0_, clientstat0_.ifname as ifname3_0_0_, clientstat0_.clientip as clientip4_0_0_, clientstat0_.mac as mac5_0_0_, clientstat0_.status as status6_0_0_, clientstat0_.updatetime as updatetime7_0_0_, clientstat0_.vendor as vendor8_0_0_, clientstat0_.vlan as vlan9_0_0_ from hclientstatus clientstat0_ where clientstat0_.id=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_MERGE on entity ru.danileyko.model.ClientStatus: select clientstat0_.id as id1_0_0_, clientstat0_.device_ip as device_ip2_0_0_, clientstat0_.ifname as ifname3_0_0_, clientstat0_.clientip as clientip4_0_0_, clientstat0_.mac as mac5_0_0_, clientstat0_.status as status6_0_0_, clientstat0_.updatetime as updatetime7_0_0_, clientstat0_.vendor as vendor8_0_0_, clientstat0_.vlan as vlan9_0_0_ from hclientstatus clientstat0_ where clientstat0_.id=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG org.hibernate.loader.Loader - Static select for action ACTION_REFRESH on entity ru.danileyko.model.ClientStatus: select clientstat0_.id as id1_0_0_, clientstat0_.device_ip as device_ip2_0_0_, clientstat0_.ifname as ifname3_0_0_, clientstat0_.clientip as clientip4_0_0_, clientstat0_.mac as mac5_0_0_, clientstat0_.status as status6_0_0_, clientstat0_.updatetime as updatetime7_0_0_, clientstat0_.vendor as vendor8_0_0_, clientstat0_.vlan as vlan9_0_0_ from hclientstatus clientstat0_ where clientstat0_.id=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister - Static SQL for entity: ru.danileyko.model.Device
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister -  Version select: select ip from hdevices where ip =?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister -  Snapshot select: select device_.ip, device_.model as model2_1_, device_.my_sub_type_id as my_sub_type_id3_1_, device_.name as name4_1_, device_.vendor as vendor5_1_ from hdevices device_ where device_.ip=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister -  Insert 0: insert into hdevices (model, my_sub_type_id, name, vendor, ip) values (?, ?, ?, ?, ?)
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister -  Update 0: update hdevices set model=?, my_sub_type_id=?, name=?, vendor=? where ip=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.entity.AbstractEntityPersister -  Delete 0: delete from hdevices where ip=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@72befa47]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : model
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : my_sub_type_id
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : name
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ports
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@615dfcf4]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@360e40d5]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.Device)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:0>, path=ru.danileyko.model.Device)
          - CollectionAttributeFetchImpl(collection=ru.danileyko.model.Device.ports, querySpaceUid=<gen:1>, path=ru.danileyko.model.Device.ports)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.Device.ports.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.Device)
          - SQL table alias mapping - device0_
          - alias suffix - 0_
          - suffixed key columns - {ip1_1_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.Device [NONE]: select device0_.ip as ip1_1_0_, device0_.model as model2_1_0_, device0_.my_sub_type_id as my_sub_type_id3_1_0_, device0_.name as name4_1_0_, device0_.vendor as vendor5_1_0_ from hdevices device0_ where device0_.ip=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@33e7f891]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : model
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : my_sub_type_id
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : name
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ports
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@540b8b86]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@10c7713a]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.Device)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:0>, path=ru.danileyko.model.Device)
          - CollectionAttributeFetchImpl(collection=ru.danileyko.model.Device.ports, querySpaceUid=<gen:1>, path=ru.danileyko.model.Device.ports)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.Device.ports.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.Device)
          - SQL table alias mapping - device0_
          - alias suffix - 0_
          - suffixed key columns - {ip1_1_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.Device [READ]: select device0_.ip as ip1_1_0_, device0_.model as model2_1_0_, device0_.my_sub_type_id as my_sub_type_id3_1_0_, device0_.name as name4_1_0_, device0_.vendor as vendor5_1_0_ from hdevices device0_ where device0_.ip=?
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1ce820c3]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : model
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : my_sub_type_id
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : name
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ports
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@359afa8c]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1eff13a4]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.Device)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:0>, path=ru.danileyko.model.Device)
          - CollectionAttributeFetchImpl(collection=ru.danileyko.model.Device.ports, querySpaceUid=<gen:1>, path=ru.danileyko.model.Device.ports)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.Device.ports.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.Device)
          - SQL table alias mapping - device0_
          - alias suffix - 0_
          - suffixed key columns - {ip1_1_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.Device [UPGRADE]: select device0_.ip as ip1_1_0_, device0_.model as model2_1_0_, device0_.my_sub_type_id as my_sub_type_id3_1_0_, device0_.name as name4_1_0_, device0_.vendor as vendor5_1_0_ from hdevices device0_ where device0_.ip=? for update
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@434cc680]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : model
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : my_sub_type_id
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : name
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ports
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@343884fd]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@52bcd3ed]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.Device)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:0>, path=ru.danileyko.model.Device)
          - CollectionAttributeFetchImpl(collection=ru.danileyko.model.Device.ports, querySpaceUid=<gen:1>, path=ru.danileyko.model.Device.ports)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.Device.ports.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.Device)
          - SQL table alias mapping - device0_
          - alias suffix - 0_
          - suffixed key columns - {ip1_1_0_}

""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.loader.entity.plan.EntityLoader - Static select for entity ru.danileyko.model.Device [UPGRADE_NOWAIT]: select device0_.ip as ip1_1_0_, device0_.model as model2_1_0_, device0_.my_sub_type_id as my_sub_type_id3_1_0_, device0_.name as name4_1_0_, device0_.vendor as vendor5_1_0_ from hdevices device0_ where device0_.ip=? for update nowait
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@77e177fc]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : model
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : my_sub_type_id
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : name
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : ports
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@73bf4d40]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.spaces.QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@47a8db61]
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.p.w.spi.MetamodelGraphWalker - Visiting attribute path : vendor
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.i.FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.e.i.LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
""2017-10-03 15:09:26 [RMI TCP Connection(3)-127.0.0.1] DEBUG o.h.l.p.b.spi.LoadPlanTreePrinter - LoadPlan(entity=ru.danileyko.model.Device)
    - Returns
       - EntityReturnImpl(entity=ru.danileyko.model.Device, querySpaceUid=<gen:0>, path=ru.danileyko.model.Device)
          - CollectionAttributeFetchImpl(collection=ru.danileyko.model.Device.ports, querySpaceUid=<gen:1>, path=ru.danileyko.model.Device.ports)
             - (collection element) CollectionFetchableElementEntityGraph(entity=ru.danileyko.model.DevPort, querySpaceUid=<gen:2>, path=ru.danileyko.model.Device.ports.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ru.danileyko.model.Device)
          - SQL table alias mapping - device0_
          - alias suffix - 0_
          - suffixed key columns - {ip1_1_0_}

